Frame,Lat,Lon,Altitude_m,Yaw_deg,Pitch_deg,Roll_deg
663,28.7536336,77.1154026,-0.155,90.74690418,-0.2254200682,0.6725402862
664,28.7536336,77.1154026,-0.155,90.74690418,-0.2254200682,0.6725402862
665,28.7536336,77.1154026,-0.155,90.74690418,-0.2254200682,0.6725402862
666,28.7536337,77.1154025,-0.151,90.74816094,-0.2266842402,0.670881244
667,28.7536337,77.1154025,-0.151,90.74816094,-0.2266842402,0.670881244
668,28.7536337,77.1154025,-0.151,90.74816094,-0.2266842402,0.670881244
669,28.7536337,77.1154025,-0.151,90.74816094,-0.2266842402,0.670881244
670,28.7536337,77.1154025,-0.151,90.74816094,-0.2266842402,0.670881244
671,28.7536337,77.1154025,-0.151,90.74816094,-0.2266842402,0.670881244
672,28.7536337,77.1154024,-0.144,90.74888494,-0.2251584933,0.6707224421
673,28.7536337,77.1154024,-0.144,90.74888494,-0.2251584933,0.6707224421
674,28.7536337,77.1154024,-0.144,90.74888494,-0.2251584933,0.6707224421
675,28.7536337,77.1154024,-0.144,90.74888494,-0.2251584933,0.6707224421
676,28.7536337,77.1154024,-0.144,90.74888494,-0.2251584933,0.6707224421
677,28.7536337,77.1154024,-0.144,90.74888494,-0.2251584933,0.6707224421
678,28.7536338,77.1154024,-0.143,90.75131648,-0.2274221141,0.6685827786
679,28.7536338,77.1154024,-0.143,90.75131648,-0.2274221141,0.6685827786
680,28.7536338,77.1154024,-0.143,90.75131648,-0.2274221141,0.6685827786
681,28.7536338,77.1154024,-0.143,90.75131648,-0.2274221141,0.6685827786
682,28.7536338,77.1154024,-0.143,90.75131648,-0.2274221141,0.6685827786
683,28.7536338,77.1154024,-0.143,90.75131648,-0.2274221141,0.6685827786
684,28.7536338,77.1154024,-0.143,90.75131648,-0.2274221141,0.6685827786
685,28.7536338,77.1154023,-0.144,90.75171263,-0.2310687948,0.6681204602
686,28.7536338,77.1154023,-0.144,90.75171263,-0.2310687948,0.6681204602
687,28.7536338,77.1154023,-0.144,90.75171263,-0.2310687948,0.6681204602
688,28.7536338,77.1154023,-0.144,90.75171263,-0.2310687948,0.6681204602
689,28.7536338,77.1154023,-0.144,90.75171263,-0.2310687948,0.6681204602
690,28.7536338,77.1154023,-0.144,90.75171263,-0.2310687948,0.6681204602
691,28.7536339,77.1154023,-0.143,90.75156237,-0.2315951996,0.6707844474
692,28.7536339,77.1154023,-0.143,90.75156237,-0.2315951996,0.6707844474
693,28.7536339,77.1154023,-0.143,90.75156237,-0.2315951996,0.6707844474
694,28.7536339,77.1154023,-0.143,90.75156237,-0.2315951996,0.6707844474
695,28.7536339,77.1154023,-0.143,90.75156237,-0.2315951996,0.6707844474
696,28.7536339,77.1154023,-0.143,90.75156237,-0.2315951996,0.6707844474
697,28.7536339,77.1154023,-0.142,90.75197901,-0.2299982426,0.6758776341
698,28.7536339,77.1154023,-0.142,90.75197901,-0.2299982426,0.6758776341
699,28.7536339,77.1154023,-0.142,90.75197901,-0.2299982426,0.6758776341
700,28.7536339,77.1154023,-0.142,90.75197901,-0.2299982426,0.6758776341
701,28.7536339,77.1154023,-0.142,90.75197901,-0.2299982426,0.6758776341
702,28.7536339,77.1154023,-0.142,90.75197901,-0.2299982426,0.6758776341
703,28.7536339,77.1154022,-0.141,90.75168531,-0.229929834,0.6801898313
704,28.7536339,77.1154022,-0.141,90.75168531,-0.229929834,0.6801898313
705,28.7536339,77.1154022,-0.141,90.75168531,-0.229929834,0.6801898313
706,28.7536339,77.1154022,-0.141,90.75168531,-0.229929834,0.6801898313
707,28.7536339,77.1154022,-0.141,90.75168531,-0.229929834,0.6801898313
708,28.7536339,77.1154022,-0.141,90.75168531,-0.229929834,0.6801898313
709,28.7536339,77.1154022,-0.141,90.75168531,-0.229929834,0.6801898313
710,28.7536339,77.1154021,-0.138,90.75281229,-0.2253270069,0.6819709099
711,28.7536339,77.1154021,-0.138,90.75281229,-0.2253270069,0.6819709099
712,28.7536339,77.1154021,-0.138,90.75281229,-0.2253270069,0.6819709099
713,28.7536339,77.1154021,-0.138,90.75281229,-0.2253270069,0.6819709099
714,28.7536339,77.1154021,-0.138,90.75281229,-0.2253270069,0.6819709099
715,28.7536339,77.1154021,-0.138,90.75281229,-0.2253270069,0.6819709099
716,28.7536339,77.115402,-0.142,90.75101595,-0.2253938947,0.6831970355
717,28.7536339,77.115402,-0.142,90.75101595,-0.2253938947,0.6831970355
718,28.7536339,77.115402,-0.142,90.75101595,-0.2253938947,0.6831970355
719,28.7536339,77.115402,-0.142,90.75101595,-0.2253938947,0.6831970355
720,28.7536339,77.115402,-0.142,90.75101595,-0.2253938947,0.6831970355
721,28.7536339,77.115402,-0.142,90.75101595,-0.2253938947,0.6831970355
722,28.7536339,77.115402,-0.145,90.75137112,-0.2268888524,0.6832653908
723,28.7536339,77.115402,-0.145,90.75137112,-0.2268888524,0.6832653908
724,28.7536339,77.115402,-0.145,90.75137112,-0.2268888524,0.6832653908
725,28.7536339,77.115402,-0.145,90.75137112,-0.2268888524,0.6832653908
726,28.7536339,77.115402,-0.145,90.75137112,-0.2268888524,0.6832653908
727,28.7536339,77.115402,-0.145,90.75137112,-0.2268888524,0.6832653908
728,28.753634,77.1154019,-0.146,90.75175362,-0.2282746337,0.6855254897
729,28.753634,77.1154019,-0.146,90.75175362,-0.2282746337,0.6855254897
730,28.753634,77.1154019,-0.146,90.75175362,-0.2282746337,0.6855254897
731,28.753634,77.1154019,-0.146,90.75175362,-0.2282746337,0.6855254897
732,28.753634,77.1154019,-0.146,90.75175362,-0.2282746337,0.6855254897
733,28.753634,77.1154019,-0.146,90.75175362,-0.2282746337,0.6855254897
734,28.753634,77.1154019,-0.146,90.75175362,-0.2282746337,0.6855254897
735,28.753634,77.1154018,-0.137,90.75375486,-0.2243994085,0.6865412669
736,28.753634,77.1154018,-0.137,90.75375486,-0.2243994085,0.6865412669
737,28.753634,77.1154018,-0.137,90.75375486,-0.2243994085,0.6865412669
738,28.753634,77.1154018,-0.137,90.75375486,-0.2243994085,0.6865412669
739,28.753634,77.1154018,-0.137,90.75375486,-0.2243994085,0.6865412669
740,28.753634,77.1154018,-0.137,90.75375486,-0.2243994085,0.6865412669
741,28.753634,77.1154018,-0.133,90.75361143,-0.2224765235,0.6884238378
742,28.753634,77.1154018,-0.133,90.75361143,-0.2224765235,0.6884238378
743,28.753634,77.1154018,-0.133,90.75361143,-0.2224765235,0.6884238378
744,28.753634,77.1154018,-0.133,90.75361143,-0.2224765235,0.6884238378
745,28.753634,77.1154018,-0.133,90.75361143,-0.2224765235,0.6884238378
746,28.753634,77.1154018,-0.133,90.75361143,-0.2224765235,0.6884238378
747,28.753634,77.1154017,-0.14,90.75169897,-0.2258103762,0.6932365065
748,28.753634,77.1154017,-0.14,90.75169897,-0.2258103762,0.6932365065
749,28.753634,77.1154017,-0.14,90.75169897,-0.2258103762,0.6932365065
750,28.753634,77.1154017,-0.14,90.75169897,-0.2258103762,0.6932365065
751,28.753634,77.1154017,-0.14,90.75169897,-0.2258103762,0.6932365065
752,28.753634,77.1154017,-0.14,90.75169897,-0.2258103762,0.6932365065
753,28.753634,77.1154016,-0.147,90.75141211,-0.2249163951,0.6934692132
754,28.753634,77.1154016,-0.147,90.75141211,-0.2249163951,0.6934692132
755,28.753634,77.1154016,-0.147,90.75141211,-0.2249163951,0.6934692132
756,28.753634,77.1154016,-0.147,90.75141211,-0.2249163951,0.6934692132
757,28.753634,77.1154016,-0.147,90.75141211,-0.2249163951,0.6934692132
758,28.753634,77.1154016,-0.147,90.75141211,-0.2249163951,0.6934692132
759,28.753634,77.1154016,-0.147,90.75141211,-0.2249163951,0.6934692132
760,28.753634,77.1154016,-0.151,90.7502578,-0.2216137185,0.6942724007
761,28.753634,77.1154016,-0.151,90.7502578,-0.2216137185,0.6942724007
762,28.753634,77.1154016,-0.151,90.7502578,-0.2216137185,0.6942724007
763,28.753634,77.1154016,-0.151,90.7502578,-0.2216137185,0.6942724007
764,28.753634,77.1154016,-0.151,90.7502578,-0.2216137185,0.6942724007
765,28.753634,77.1154016,-0.151,90.7502578,-0.2216137185,0.6942724007
766,28.753634,77.1154015,-0.155,90.75092716,-0.2169566234,0.6939711787
767,28.753634,77.1154015,-0.155,90.75092716,-0.2169566234,0.6939711787
768,28.753634,77.1154015,-0.155,90.75092716,-0.2169566234,0.6939711787
769,28.753634,77.1154015,-0.155,90.75092716,-0.2169566234,0.6939711787
770,28.753634,77.1154015,-0.155,90.75092716,-0.2169566234,0.6939711787
771,28.753634,77.1154015,-0.155,90.75092716,-0.2169566234,0.6939711787
772,28.753634,77.1154014,-0.165,90.75042856,-0.2143416481,0.693413291
773,28.753634,77.1154014,-0.165,90.75042856,-0.2143416481,0.693413291
774,28.753634,77.1154014,-0.165,90.75042856,-0.2143416481,0.693413291
775,28.753634,77.1154014,-0.165,90.75042856,-0.2143416481,0.693413291
776,28.753634,77.1154014,-0.165,90.75042856,-0.2143416481,0.693413291
777,28.753634,77.1154014,-0.165,90.75042856,-0.2143416481,0.693413291
778,28.7536341,77.1154013,-0.177,90.75227954,-0.215096304,0.6904535779
779,28.7536341,77.1154013,-0.177,90.75227954,-0.215096304,0.6904535779
780,28.7536341,77.1154013,-0.177,90.75227954,-0.215096304,0.6904535779
781,28.7536341,77.1154013,-0.177,90.75227954,-0.215096304,0.6904535779
782,28.7536341,77.1154013,-0.177,90.75227954,-0.215096304,0.6904535779
783,28.7536341,77.1154013,-0.177,90.75227954,-0.215096304,0.6904535779
784,28.7536341,77.1154012,-0.186,90.75443105,-0.2139875322,0.6903611569
785,28.7536341,77.1154012,-0.186,90.75443105,-0.2139875322,0.6903611569
786,28.7536341,77.1154012,-0.186,90.75443105,-0.2139875322,0.6903611569
787,28.7536341,77.1154012,-0.186,90.75443105,-0.2139875322,0.6903611569
788,28.7536341,77.1154012,-0.186,90.75443105,-0.2139875322,0.6903611569
789,28.7536341,77.1154012,-0.186,90.75443105,-0.2139875322,0.6903611569
790,28.7536341,77.1154012,-0.186,90.75443105,-0.2139875322,0.6903611569
791,28.7536341,77.1154011,-0.193,90.7554829,-0.2128196232,0.6855852005
792,28.7536341,77.1154011,-0.193,90.7554829,-0.2128196232,0.6855852005
793,28.7536341,77.1154011,-0.193,90.7554829,-0.2128196232,0.6855852005
794,28.7536341,77.1154011,-0.193,90.7554829,-0.2128196232,0.6855852005
795,28.7536341,77.1154011,-0.193,90.7554829,-0.2128196232,0.6855852005
796,28.7536341,77.1154011,-0.193,90.7554829,-0.2128196232,0.6855852005
797,28.7536342,77.1154011,-0.199,90.75614543,-0.2140393589,0.6845547491
798,28.7536342,77.1154011,-0.199,90.75614543,-0.2140393589,0.6845547491
799,28.7536342,77.1154011,-0.199,90.75614543,-0.2140393589,0.6845547491
800,28.7536342,77.1154011,-0.199,90.75614543,-0.2140393589,0.6845547491
801,28.7536342,77.1154011,-0.199,90.75614543,-0.2140393589,0.6845547491
802,28.7536342,77.1154011,-0.199,90.75614543,-0.2140393589,0.6845547491
803,28.7536342,77.115401,-0.2,90.75781882,-0.2146472858,0.6859613412
804,28.7536342,77.115401,-0.2,90.75781882,-0.2146472858,0.6859613412
805,28.7536342,77.115401,-0.2,90.75781882,-0.2146472858,0.6859613412
806,28.7536342,77.115401,-0.2,90.75781882,-0.2146472858,0.6859613412
807,28.7536342,77.115401,-0.2,90.75781882,-0.2146472858,0.6859613412
808,28.7536342,77.115401,-0.2,90.75781882,-0.2146472858,0.6859613412
809,28.7536342,77.115401,-0.2,90.75781882,-0.2146472858,0.6859613412
810,28.7536342,77.115401,-0.197,90.75969713,-0.2148068481,0.6856878134
811,28.7536342,77.115401,-0.197,90.75969713,-0.2148068481,0.6856878134
812,28.7536342,77.115401,-0.197,90.75969713,-0.2148068481,0.6856878134
813,28.7536342,77.115401,-0.197,90.75969713,-0.2148068481,0.6856878134
814,28.7536342,77.115401,-0.197,90.75969713,-0.2148068481,0.6856878134
815,28.7536342,77.115401,-0.197,90.75969713,-0.2148068481,0.6856878134
816,28.7536342,77.1154009,-0.192,90.76033233,-0.213383514,0.6852162102
817,28.7536342,77.1154009,-0.192,90.76033233,-0.213383514,0.6852162102
818,28.7536342,77.1154009,-0.192,90.76033233,-0.213383514,0.6852162102
819,28.7536342,77.1154009,-0.192,90.76033233,-0.213383514,0.6852162102
820,28.7536342,77.1154009,-0.192,90.76033233,-0.213383514,0.6852162102
821,28.7536342,77.1154009,-0.192,90.76033233,-0.213383514,0.6852162102
822,28.7536342,77.1154008,-0.191,90.75824229,-0.2129507575,0.6879429498
823,28.7536342,77.1154008,-0.191,90.75824229,-0.2129507575,0.6879429498
824,28.7536342,77.1154008,-0.191,90.75824229,-0.2129507575,0.6879429498
825,28.7536342,77.1154008,-0.191,90.75824229,-0.2129507575,0.6879429498
826,28.7536342,77.1154008,-0.191,90.75824229,-0.2129507575,0.6879429498
827,28.7536342,77.1154008,-0.191,90.75824229,-0.2129507575,0.6879429498
828,28.7536342,77.1154008,-0.19,90.76165056,-0.2125091431,0.6926421199
829,28.7536342,77.1154008,-0.19,90.76165056,-0.2125091431,0.6926421199
830,28.7536342,77.1154008,-0.19,90.76165056,-0.2125091431,0.6926421199
831,28.7536342,77.1154008,-0.19,90.76165056,-0.2125091431,0.6926421199
832,28.7536342,77.1154008,-0.19,90.76165056,-0.2125091431,0.6926421199
833,28.7536342,77.1154008,-0.19,90.76165056,-0.2125091431,0.6926421199
834,28.7536342,77.1154008,-0.19,90.76165056,-0.2125091431,0.6926421199
835,28.7536342,77.1154007,-0.185,90.76249067,-0.2149786967,0.6931571589
836,28.7536342,77.1154007,-0.185,90.76249067,-0.2149786967,0.6931571589
837,28.7536342,77.1154007,-0.185,90.76249067,-0.2149786967,0.6931571589
838,28.7536342,77.1154007,-0.185,90.76249067,-0.2149786967,0.6931571589
839,28.7536342,77.1154007,-0.185,90.76249067,-0.2149786967,0.6931571589
840,28.7536342,77.1154007,-0.185,90.76249067,-0.2149786967,0.6931571589
841,28.7536342,77.1154007,-0.181,90.7640343,-0.2154299294,0.6904219883
842,28.7536342,77.1154007,-0.181,90.7640343,-0.2154299294,0.6904219883
843,28.7536342,77.1154007,-0.181,90.7640343,-0.2154299294,0.6904219883
844,28.7536342,77.1154007,-0.181,90.7640343,-0.2154299294,0.6904219883
845,28.7536342,77.1154007,-0.181,90.7640343,-0.2154299294,0.6904219883
846,28.7536342,77.1154007,-0.181,90.7640343,-0.2154299294,0.6904219883
847,28.7536343,77.1154007,-0.175,90.76377475,-0.2144877635,0.6852505212
848,28.7536343,77.1154007,-0.175,90.76377475,-0.2144877635,0.6852505212
849,28.7536343,77.1154007,-0.175,90.76377475,-0.2144877635,0.6852505212
850,28.7536343,77.1154007,-0.175,90.76377475,-0.2144877635,0.6852505212
851,28.7536343,77.1154007,-0.175,90.76377475,-0.2144877635,0.6852505212
852,28.7536343,77.1154007,-0.175,90.76377475,-0.2144877635,0.6852505212
853,28.7536343,77.1154006,-0.165,90.76427335,-0.2140511383,0.6828222289
854,28.7536343,77.1154006,-0.165,90.76427335,-0.2140511383,0.6828222289
855,28.7536343,77.1154006,-0.165,90.76427335,-0.2140511383,0.6828222289
856,28.7536343,77.1154006,-0.165,90.76427335,-0.2140511383,0.6828222289
857,28.7536343,77.1154006,-0.165,90.76427335,-0.2140511383,0.6828222289
858,28.7536343,77.1154006,-0.165,90.76427335,-0.2140511383,0.6828222289
859,28.7536343,77.1154006,-0.165,90.76427335,-0.2140511383,0.6828222289
860,28.7536343,77.1154006,-0.156,90.76434165,-0.2174499578,0.6805139451
861,28.7536343,77.1154006,-0.156,90.76434165,-0.2174499578,0.6805139451
862,28.7536343,77.1154006,-0.156,90.76434165,-0.2174499578,0.6805139451
863,28.7536343,77.1154006,-0.156,90.76434165,-0.2174499578,0.6805139451
864,28.7536343,77.1154006,-0.156,90.76434165,-0.2174499578,0.6805139451
865,28.7536343,77.1154006,-0.156,90.76434165,-0.2174499578,0.6805139451
866,28.7536344,77.1154006,-0.15,90.76320784,-0.2195143158,0.6808298947
867,28.7536344,77.1154006,-0.15,90.76320784,-0.2195143158,0.6808298947
868,28.7536344,77.1154006,-0.15,90.76320784,-0.2195143158,0.6808298947
869,28.7536344,77.1154006,-0.15,90.76320784,-0.2195143158,0.6808298947
870,28.7536344,77.1154006,-0.15,90.76320784,-0.2195143158,0.6808298947
871,28.7536344,77.1154006,-0.15,90.76320784,-0.2195143158,0.6808298947
872,28.7536344,77.1154006,-0.143,90.7629483,-0.223383618,0.6789502053
873,28.7536344,77.1154006,-0.143,90.7629483,-0.223383618,0.6789502053
874,28.7536344,77.1154006,-0.143,90.7629483,-0.223383618,0.6789502053
875,28.7536344,77.1154006,-0.143,90.7629483,-0.223383618,0.6789502053
876,28.7536344,77.1154006,-0.143,90.7629483,-0.223383618,0.6789502053
877,28.7536344,77.1154006,-0.143,90.7629483,-0.223383618,0.6789502053
878,28.7536344,77.1154006,-0.137,90.76443728,-0.2265892312,0.678378764
879,28.7536344,77.1154006,-0.137,90.76443728,-0.2265892312,0.678378764
880,28.7536344,77.1154006,-0.137,90.76443728,-0.2265892312,0.678378764
881,28.7536344,77.1154006,-0.137,90.76443728,-0.2265892312,0.678378764
882,28.7536344,77.1154006,-0.137,90.76443728,-0.2265892312,0.678378764
883,28.7536344,77.1154006,-0.137,90.76443728,-0.2265892312,0.678378764
884,28.7536344,77.1154006,-0.137,90.76443728,-0.2265892312,0.678378764
885,28.7536345,77.1154006,-0.133,90.76506565,-0.2279733584,0.6780782356
886,28.7536345,77.1154006,-0.133,90.76506565,-0.2279733584,0.6780782356
887,28.7536345,77.1154006,-0.133,90.76506565,-0.2279733584,0.6780782356
888,28.7536345,77.1154006,-0.133,90.76506565,-0.2279733584,0.6780782356
889,28.7536345,77.1154006,-0.133,90.76506565,-0.2279733584,0.6780782356
890,28.7536345,77.1154006,-0.133,90.76506565,-0.2279733584,0.6780782356
891,28.7536345,77.1154006,-0.131,90.76611067,-0.2251465138,0.6782373577
892,28.7536345,77.1154006,-0.131,90.76611067,-0.2251465138,0.6782373577
893,28.7536345,77.1154006,-0.131,90.76611067,-0.2251465138,0.6782373577
894,28.7536345,77.1154006,-0.131,90.76611067,-0.2251465138,0.6782373577
895,28.7536345,77.1154006,-0.131,90.76611067,-0.2251465138,0.6782373577
896,28.7536345,77.1154006,-0.131,90.76611067,-0.2251465138,0.6782373577
897,28.7536345,77.1154006,-0.128,90.76706007,-0.2272214239,0.6781961631
898,28.7536345,77.1154006,-0.128,90.76706007,-0.2272214239,0.6781961631
899,28.7536345,77.1154006,-0.128,90.76706007,-0.2272214239,0.6781961631
900,28.7536345,77.1154006,-0.128,90.76706007,-0.2272214239,0.6781961631
901,28.7536345,77.1154006,-0.128,90.76706007,-0.2272214239,0.6781961631
902,28.7536345,77.1154006,-0.128,90.76706007,-0.2272214239,0.6781961631
903,28.7536345,77.1154006,-0.129,90.76917743,-0.2335706183,0.6808574823
904,28.7536345,77.1154006,-0.129,90.76917743,-0.2335706183,0.6808574823
905,28.7536345,77.1154006,-0.129,90.76917743,-0.2335706183,0.6808574823
906,28.7536345,77.1154006,-0.129,90.76917743,-0.2335706183,0.6808574823
907,28.7536345,77.1154006,-0.129,90.76917743,-0.2335706183,0.6808574823
908,28.7536345,77.1154006,-0.129,90.76917743,-0.2335706183,0.6808574823
909,28.7536345,77.1154006,-0.131,90.76768162,-0.2378571223,0.6839044404
910,28.7536345,77.1154006,-0.131,90.76768162,-0.2378571223,0.6839044404
911,28.7536345,77.1154006,-0.131,90.76768162,-0.2378571223,0.6839044404
912,28.7536345,77.1154006,-0.131,90.76768162,-0.2378571223,0.6839044404
913,28.7536345,77.1154006,-0.131,90.76768162,-0.2378571223,0.6839044404
914,28.7536345,77.1154006,-0.131,90.76768162,-0.2378571223,0.6839044404
915,28.7536345,77.1154006,-0.131,90.76768162,-0.2378571223,0.6839044404
916,28.7536345,77.1154006,-0.131,90.76815973,-0.2404218584,0.6834964433
917,28.7536345,77.1154006,-0.131,90.76815973,-0.2404218584,0.6834964433
918,28.7536345,77.1154006,-0.131,90.76815973,-0.2404218584,0.6834964433
919,28.7536345,77.1154006,-0.131,90.76815973,-0.2404218584,0.6834964433
920,28.7536345,77.1154006,-0.131,90.76815973,-0.2404218584,0.6834964433
921,28.7536345,77.1154006,-0.131,90.76815973,-0.2404218584,0.6834964433
922,28.7536345,77.1154006,-0.132,90.76895203,-0.242466166,0.684083466
923,28.7536345,77.1154006,-0.132,90.76895203,-0.242466166,0.684083466
924,28.7536345,77.1154006,-0.132,90.76895203,-0.242466166,0.684083466
925,28.7536345,77.1154006,-0.132,90.76895203,-0.242466166,0.684083466
926,28.7536345,77.1154006,-0.132,90.76895203,-0.242466166,0.684083466
927,28.7536345,77.1154006,-0.132,90.76895203,-0.242466166,0.684083466
928,28.7536345,77.1154006,-0.141,90.77085765,-0.242235994,0.6841266883
929,28.7536345,77.1154006,-0.141,90.77085765,-0.242235994,0.6841266883
930,28.7536345,77.1154006,-0.141,90.77085765,-0.242235994,0.6841266883
931,28.7536345,77.1154006,-0.141,90.77085765,-0.242235994,0.6841266883
932,28.7536345,77.1154006,-0.141,90.77085765,-0.242235994,0.6841266883
933,28.7536345,77.1154006,-0.141,90.77085765,-0.242235994,0.6841266883
934,28.7536345,77.1154006,-0.141,90.77085765,-0.242235994,0.6841266883
935,28.7536345,77.1154006,-0.149,90.77195731,-0.2381938827,0.6835613834
936,28.7536345,77.1154006,-0.149,90.77195731,-0.2381938827,0.6835613834
937,28.7536345,77.1154006,-0.149,90.77195731,-0.2381938827,0.6835613834
938,28.7536345,77.1154006,-0.149,90.77195731,-0.2381938827,0.6835613834
939,28.7536345,77.1154006,-0.149,90.77195731,-0.2381938827,0.6835613834
940,28.7536345,77.1154006,-0.149,90.77195731,-0.2381938827,0.6835613834
941,28.7536345,77.1154007,-0.152,90.7735829,-0.2333422072,0.6810222606
942,28.7536345,77.1154007,-0.152,90.7735829,-0.2333422072,0.6810222606
943,28.7536345,77.1154007,-0.152,90.7735829,-0.2333422072,0.6810222606
944,28.7536345,77.1154007,-0.152,90.7735829,-0.2333422072,0.6810222606
945,28.7536345,77.1154007,-0.152,90.7735829,-0.2333422072,0.6810222606
946,28.7536345,77.1154007,-0.152,90.7735829,-0.2333422072,0.6810222606
947,28.7536345,77.1154007,-0.149,90.7735829,-0.2299641984,0.6762108192
948,28.7536345,77.1154007,-0.149,90.7735829,-0.2299641984,0.6762108192
949,28.7536345,77.1154007,-0.149,90.7735829,-0.2299641984,0.6762108192
950,28.7536345,77.1154007,-0.149,90.7735829,-0.2299641984,0.6762108192
951,28.7536345,77.1154007,-0.149,90.7735829,-0.2299641984,0.6762108192
952,28.7536345,77.1154007,-0.149,90.7735829,-0.2299641984,0.6762108192
953,28.7536345,77.1154007,-0.15,90.77496943,-0.2303731026,0.6753617413
954,28.7536345,77.1154007,-0.15,90.77496943,-0.2303731026,0.6753617413
955,28.7536345,77.1154007,-0.15,90.77496943,-0.2303731026,0.6753617413
956,28.7536345,77.1154007,-0.15,90.77496943,-0.2303731026,0.6753617413
957,28.7536345,77.1154007,-0.15,90.77496943,-0.2303731026,0.6753617413
958,28.7536345,77.1154007,-0.15,90.77496943,-0.2303731026,0.6753617413
959,28.7536345,77.1154007,-0.15,90.77496943,-0.2303731026,0.6753617413
960,28.7536345,77.1154007,-0.156,90.77517433,-0.2287359917,0.6727161102
961,28.7536345,77.1154007,-0.156,90.77517433,-0.2287359917,0.6727161102
962,28.7536345,77.1154007,-0.156,90.77517433,-0.2287359917,0.6727161102
963,28.7536345,77.1154007,-0.156,90.77517433,-0.2287359917,0.6727161102
964,28.7536345,77.1154007,-0.156,90.77517433,-0.2287359917,0.6727161102
965,28.7536345,77.1154007,-0.156,90.77517433,-0.2287359917,0.6727161102
966,28.7536345,77.1154007,-0.155,90.7754612,-0.2258554127,0.6700079402
967,28.7536345,77.1154007,-0.155,90.7754612,-0.2258554127,0.6700079402
968,28.7536345,77.1154007,-0.155,90.7754612,-0.2258554127,0.6700079402
969,28.7536345,77.1154007,-0.155,90.7754612,-0.2258554127,0.6700079402
970,28.7536345,77.1154007,-0.155,90.7754612,-0.2258554127,0.6700079402
971,28.7536345,77.1154007,-0.155,90.7754612,-0.2258554127,0.6700079402
972,28.7536346,77.1154007,-0.153,90.77679992,-0.2191511152,0.6690502197
973,28.7536346,77.1154007,-0.153,90.77679992,-0.2191511152,0.6690502197
974,28.7536346,77.1154007,-0.153,90.77679992,-0.2191511152,0.6690502197
975,28.7536346,77.1154007,-0.153,90.77679992,-0.2191511152,0.6690502197
976,28.7536346,77.1154007,-0.153,90.77679992,-0.2191511152,0.6690502197
977,28.7536346,77.1154007,-0.153,90.77679992,-0.2191511152,0.6690502197
978,28.7536345,77.1154007,-0.148,90.77544754,-0.2175938987,0.6716176237
979,28.7536345,77.1154007,-0.148,90.77544754,-0.2175938987,0.6716176237
980,28.7536345,77.1154007,-0.148,90.77544754,-0.2175938987,0.6716176237
981,28.7536345,77.1154007,-0.148,90.77544754,-0.2175938987,0.6716176237
982,28.7536345,77.1154007,-0.148,90.77544754,-0.2175938987,0.6716176237
983,28.7536345,77.1154007,-0.148,90.77544754,-0.2175938987,0.6716176237
984,28.7536345,77.1154007,-0.148,90.77544754,-0.2175938987,0.6716176237
985,28.7536345,77.1154007,-0.146,90.77609641,-0.2191619608,0.6709827363
986,28.7536345,77.1154007,-0.146,90.77609641,-0.2191619608,0.6709827363
987,28.7536345,77.1154007,-0.146,90.77609641,-0.2191619608,0.6709827363
988,28.7536345,77.1154007,-0.146,90.77609641,-0.2191619608,0.6709827363
989,28.7536345,77.1154007,-0.146,90.77609641,-0.2191619608,0.6709827363
990,28.7536345,77.1154007,-0.146,90.77609641,-0.2191619608,0.6709827363
991,28.7536345,77.1154007,-0.143,90.77746245,-0.2190333878,0.6688668718
992,28.7536345,77.1154007,-0.143,90.77746245,-0.2190333878,0.6688668718
993,28.7536345,77.1154007,-0.143,90.77746245,-0.2190333878,0.6688668718
994,28.7536345,77.1154007,-0.143,90.77746245,-0.2190333878,0.6688668718
995,28.7536345,77.1154007,-0.143,90.77746245,-0.2190333878,0.6688668718
996,28.7536345,77.1154007,-0.143,90.77746245,-0.2190333878,0.6688668718
997,28.7536345,77.1154007,-0.145,90.77848015,-0.2157336727,0.6681694988
998,28.7536345,77.1154007,-0.145,90.77848015,-0.2157336727,0.6681694988
999,28.7536345,77.1154007,-0.145,90.77848015,-0.2157336727,0.6681694988
1000,28.7536345,77.1154007,-0.145,90.77848015,-0.2157336727,0.6681694988
1001,28.7536345,77.1154007,-0.145,90.77848015,-0.2157336727,0.6681694988
1002,28.7536345,77.1154007,-0.145,90.77848015,-0.2157336727,0.6681694988
1003,28.7536345,77.1154007,-0.15,90.77871237,-0.2116031558,0.6690377332
1004,28.7536345,77.1154007,-0.15,90.77871237,-0.2116031558,0.6690377332
1005,28.7536345,77.1154007,-0.15,90.77871237,-0.2116031558,0.6690377332
1006,28.7536345,77.1154007,-0.15,90.77871237,-0.2116031558,0.6690377332
1007,28.7536345,77.1154007,-0.15,90.77871237,-0.2116031558,0.6690377332
1008,28.7536345,77.1154007,-0.15,90.77871237,-0.2116031558,0.6690377332
1009,28.7536345,77.1154007,-0.15,90.77871237,-0.2116031558,0.6690377332
1010,28.7536345,77.1154007,-0.158,90.77945686,-0.2100519425,0.6705719645
1011,28.7536345,77.1154007,-0.158,90.77945686,-0.2100519425,0.6705719645
1012,28.7536345,77.1154007,-0.158,90.77945686,-0.2100519425,0.6705719645
1013,28.7536345,77.1154007,-0.158,90.77945686,-0.2100519425,0.6705719645
1014,28.7536345,77.1154007,-0.158,90.77945686,-0.2100519425,0.6705719645
